#Filename     Energy     Variance 
../../build-fys4411-Desktop_Qt_5_10_0_GCC_64bit-Debug/Project1/alpha0_55/0.500000.dat 5.869251999999989 -1.0628298241499579e-10
../../build-fys4411-Desktop_Qt_5_10_0_GCC_64bit-Debug/Project1/alpha0_55/-0.500000.dat 15.87749996697349 0.004071018638683199
../../build-fys4411-Desktop_Qt_5_10_0_GCC_64bit-Debug/Project1/alpha0_55/1.000000.dat -23.154660000000035 2.1836967789568007e-09
../../build-fys4411-Desktop_Qt_5_10_0_GCC_64bit-Debug/Project1/alpha0_55/-2.000000.dat 16.36193775684762 0.002784356190204562
../../build-fys4411-Desktop_Qt_5_10_0_GCC_64bit-Debug/Project1/alpha0_55/-4.500000.dat 16.396051007590113 0.0027971115415539316
../../build-fys4411-Desktop_Qt_5_10_0_GCC_64bit-Debug/Project1/alpha0_55/-2.500000.dat 16.375335182330083 0.002663605922577972
../../build-fys4411-Desktop_Qt_5_10_0_GCC_64bit-Debug/Project1/alpha0_55/-3.500000.dat 16.38862952611763 0.002270448453202789
../../build-fys4411-Desktop_Qt_5_10_0_GCC_64bit-Debug/Project1/alpha0_55/-5.500000.dat 16.457014372249404 0.0004438591593611818
../../build-fys4411-Desktop_Qt_5_10_0_GCC_64bit-Debug/Project1/alpha0_55/-6.000000.dat 16.48885871043293 8.607030468965604e-05
../../build-fys4411-Desktop_Qt_5_10_0_GCC_64bit-Debug/Project1/alpha0_55/-6.500000.dat 16.495655348034305 5.9819122384396906e-06
../../build-fys4411-Desktop_Qt_5_10_0_GCC_64bit-Debug/Project1/alpha0_55/0.000000.dat 13.543121215658015 0.013668134571673818
../../build-fys4411-Desktop_Qt_5_10_0_GCC_64bit-Debug/Project1/alpha0_55/-7.000000.dat 16.49872383042579 5.816727934870869e-07
../../build-fys4411-Desktop_Qt_5_10_0_GCC_64bit-Debug/Project1/alpha0_55/-5.000000.dat 16.348651874161444 0.006235454256625417
../../build-fys4411-Desktop_Qt_5_10_0_GCC_64bit-Debug/Project1/alpha0_55/-3.000000.dat 16.374798859758155 0.0027188440279246606
../../build-fys4411-Desktop_Qt_5_10_0_GCC_64bit-Debug/Project1/alpha0_55/-1.000000.dat 16.165302526679753 0.003101961562208544
../../build-fys4411-Desktop_Qt_5_10_0_GCC_64bit-Debug/Project1/alpha0_55/-1.500000.dat 16.276476505607928 0.002993953245038483
../../build-fys4411-Desktop_Qt_5_10_0_GCC_64bit-Debug/Project1/alpha0_55/-4.000000.dat 16.38947505266659 0.002392455265976423
